node1,node2,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
NDUFA7,SDHD,0.0,0.0,0.0,0.0,0.732,0.0,0.0,0.298,0.804
NDUFA7,SDHC,0.0,0.0,0.0,0.0,0.832,0.0,0.0,0.209,0.861
NDUFA7,NDUFV3,0.0,0.0,0.0,0.0,0.177,0.816,0.9,0.552,0.992
NDUFA7,NDUFB2,0.0,0.0,0.0,0.0,0.234,0.901,0.9,0.735,0.997
NDUFA7,NDUFS5,0.0,0.0,0.0,0.0,0.674,0.993,0.9,0.738,0.999
NDUFA7,NDUFAB1,0.0,0.0,0.0,0.0,0.83,0.987,0.9,0.633,0.999
NDUFA7,NDUFV2,0.0,0.0,0.0,0.0,0.425,0.986,0.9,0.646,0.999
NDUFA7,NDUFS1,0.0,0.0,0.0,0.0,0.321,0.986,0.9,0.656,0.999
NDUFA7,NDUFA8,0.0,0.0,0.0,0.0,0.881,0.972,0.9,0.667,0.999
NDUFA7,NDUFS2,0.0,0.0,0.0,0.0,0.286,0.986,0.9,0.649,0.999
NDUFA7,NDUFS8,0.0,0.0,0.0,0.0,0.875,0.842,0.9,0.671,0.999
NDUFA7,NDUFB6,0.0,0.0,0.0,0.0,0.635,0.981,0.9,0.501,0.999
NDUFA7,NDUFV1,0.0,0.0,0.0,0.0,0.436,0.986,0.9,0.677,0.999
NDUFA8,UQCRC1,0.0,0.0,0.0,0.0,0.688,0.88,0.0,0.494,0.979
NDUFA8,NDUFB7,0.0,0.0,0.0,0.0,0.962,0.995,0.9,0.647,0.999
NDUFA8,NDUFS7,0.0,0.0,0.0,0.0,0.931,0.995,0.9,0.676,0.999
NDUFA8,NDUFB3,0.0,0.0,0.0,0.0,0.655,0.992,0.9,0.575,0.999
NDUFA8,NDUFB5,0.0,0.0,0.0,0.0,0.908,0.975,0.9,0.6,0.999
NDUFA8,NDUFS3,0.0,0.0,0.0,0.0,0.956,0.994,0.9,0.724,0.999
NDUFA8,SDHA,0.0,0.0,0.0,0.0,0.242,0.363,0.0,0.407,0.689
NDUFA8,VDAC1,0.0,0.0,0.0,0.0,0.223,0.313,0.0,0.071,0.461
NDUFA8,NDUFA9,0.0,0.0,0.0,0.0,0.879,0.995,0.9,0.727,0.999
NDUFA8,NDUFB10,0.0,0.0,0.0,0.0,0.959,0.988,0.9,0.782,0.999
NDUFA8,NDUFS6,0.0,0.0,0.0,0.0,0.9,0.994,0.9,0.504,0.999
NDUFA8,NDUFB9,0.0,0.0,0.0,0.0,0.953,0.992,0.9,0.751,0.999
NDUFA8,NDUFC2,0.0,0.0,0.0,0.0,0.869,0.981,0.9,0.567,0.999
NDUFA8,NDUFS4,0.0,0.0,0.0,0.0,0.905,0.992,0.9,0.699,0.999
NDUFA8,NDUFB8,0.0,0.0,0.0,0.0,0.952,0.934,0.9,0.394,0.999
NDUFA8,PDHB,0.0,0.0,0.0,0.0,0.43,0.406,0.0,0.316,0.748
NDUFA8,NDUFS8,0.0,0.0,0.0,0.0,0.909,0.995,0.9,0.696,0.999
NDUFA8,NDUFV1,0.0,0.0,0.0,0.0,0.742,0.994,0.9,0.641,0.999
NDUFA8,NDUFV2,0.0,0.0,0.0,0.0,0.931,0.993,0.9,0.551,0.999
NDUFA8,SNCA,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.312,0.713
NDUFA8,PPCDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53
NDUFA8,NDUFV3,0.0,0.0,0.0,0.0,0.169,0.89,0.9,0.345,0.993
NDUFA8,SDHC,0.0,0.0,0.0,0.0,0.899,0.183,0.0,0.159,0.924
NDUFA8,NDUFS2,0.0,0.0,0.0,0.0,0.918,0.986,0.9,0.673,0.999
NDUFA8,VDAC2,0.0,0.0,0.0,0.0,0.188,0.312,0.0,0.064,0.432
NDUFA8,NDUFS5,0.0,0.0,0.0,0.0,0.764,0.986,0.9,0.744,0.999
NDUFA8,PDHA1,0.0,0.0,0.0,0.0,0.155,0.129,0.0,0.252,0.401
NDUFA8,SUCLA2,0.0,0.0,0.0,0.0,0.091,0.368,0.0,0.079,0.424
NDUFA8,SUCLG1,0.0,0.0,0.0,0.0,0.721,0.368,0.0,0.0,0.816
NDUFA8,SDHD,0.0,0.0,0.0,0.0,0.884,0.0,0.0,0.331,0.919
NDUFA8,PARK7,0.0,0.0,0.0,0.0,0.37,0.933,0.0,0.049,0.956
NDUFA8,SDHB,0.0,0.0,0.0,0.0,0.796,0.932,0.0,0.402,0.991
NDUFA8,NDUFB2,0.0,0.0,0.0,0.0,0.406,0.901,0.9,0.493,0.996
NDUFA8,NDUFS1,0.0,0.0,0.0,0.0,0.413,0.992,0.9,0.71,0.999
NDUFA8,NDUFB6,0.0,0.0,0.0,0.0,0.945,0.965,0.9,0.636,0.999
NDUFA8,NDUFAB1,0.0,0.0,0.0,0.0,0.861,0.987,0.9,0.496,0.999
NDUFA9,UQCRC1,0.0,0.0,0.0,0.0,0.846,0.88,0.0,0.787,0.995
NDUFA9,SIRT1,0.051,0.0,0.0,0.0,0.062,0.058,0.0,0.403,0.433
NDUFA9,NDUFB7,0.0,0.0,0.0,0.0,0.771,0.995,0.9,0.334,0.999
NDUFA9,OGDH,0.0,0.0,0.0,0.0,0.199,0.0,0.0,0.376,0.479
NDUFA9,PPIF,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.414,0.427
NDUFA9,NDUFS7,0.111,0.0,0.0,0.0,0.882,0.999,0.9,0.885,0.999
NDUFA9,NEU2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.684
NDUFA9,NDUFB3,0.0,0.0,0.0,0.0,0.484,0.987,0.9,0.467,0.999
NDUFA9,NDUFB5,0.0,0.0,0.0,0.0,0.376,0.99,0.9,0.465,0.999
NDUFA9,NDUFS3,0.088,0.0,0.0,0.0,0.942,0.999,0.9,0.899,0.999
NDUFA9,NNT,0.0,0.0,0.0,0.0,0.059,0.396,0.0,0.172,0.488
NDUFA9,SDHA,0.0,0.0,0.0,0.0,0.38,0.348,0.0,0.921,0.965
NDUFA9,VDAC1,0.0,0.0,0.0,0.0,0.185,0.425,0.0,0.641,0.817
NDUFA9,SLC25A10,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.464,0.478
NDUFA9,SIRT5,0.051,0.0,0.0,0.0,0.065,0.058,0.0,0.464,0.492
NDUFA9,SDHD,0.0,0.0,0.0,0.0,0.432,0.0,0.0,0.239,0.549
NDUFA9,PDHA2,0.05,0.0,0.0,0.0,0.125,0.233,0.0,0.414,0.576
NDUFA9,SNCA,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.09,0.62
NDUFA9,VDAC3,0.0,0.0,0.0,0.0,0.243,0.464,0.0,0.233,0.662
NDUFA9,VDAC2,0.0,0.0,0.0,0.0,0.218,0.464,0.0,0.306,0.684
NDUFA9,PDHB,0.0,0.0,0.0,0.0,0.486,0.129,0.0,0.357,0.687
NDUFA9,PDHA1,0.05,0.0,0.0,0.0,0.169,0.388,0.0,0.641,0.804
NDUFA9,SUCLG1,0.0,0.0,0.0,0.0,0.792,0.348,0.0,0.168,0.877
NDUFA9,SDHC,0.0,0.0,0.0,0.0,0.846,0.128,0.0,0.384,0.91
NDUFA9,SDHB,0.0,0.0,0.0,0.0,0.87,0.429,0.0,0.668,0.973
NDUFA9,NDUFB2,0.0,0.0,0.0,0.0,0.181,0.901,0.9,0.325,0.993
NDUFA9,NDUFC2,0.0,0.0,0.0,0.0,0.455,0.91,0.9,0.51,0.997
NDUFA9,NDUFS6,0.0,0.0,0.0,0.0,0.469,0.999,0.9,0.554,0.999
NDUFA9,NDUFS1,0.0,0.0,0.0,0.0,0.886,0.999,0.9,0.671,0.999
NDUFA9,NDUFV3,0.0,0.0,0.0,0.0,0.122,0.981,0.9,0.465,0.999
NDUFA9,NDUFS4,0.0,0.0,0.0,0.0,0.866,0.996,0.9,0.704,0.999
NDUFA9,NDUFV2,0.0,0.0,0.0,0.0,0.883,0.999,0.9,0.704,0.999
NDUFA9,NDUFB9,0.0,0.0,0.0,0.0,0.903,0.995,0.9,0.608,0.999
NDUFA9,NDUFAB1,0.159,0.0,0.0,0.0,0.601,0.998,0.9,0.447,0.999
NDUFA9,NDUFS5,0.0,0.0,0.0,0.0,0.559,0.998,0.9,0.698,0.999
NDUFA9,NDUFV1,0.0,0.0,0.0,0.0,0.926,0.999,0.9,0.732,0.999
NDUFA9,NDUFB6,0.0,0.0,0.0,0.0,0.8,0.94,0.9,0.628,0.999
NDUFA9,NDUFB10,0.0,0.0,0.0,0.0,0.85,0.998,0.9,0.558,0.999
NDUFA9,NDUFS8,0.05,0.0,0.0,0.0,0.755,0.999,0.9,0.628,0.999
NDUFA9,NDUFS2,0.0,0.0,0.0,0.0,0.866,0.999,0.9,0.704,0.999
NDUFA9,NDUFB8,0.0,0.0,0.0,0.0,0.774,0.998,0.9,0.728,0.999
NDUFAB1,UQCRC1,0.0,0.0,0.0,0.0,0.333,0.868,0.0,0.497,0.952
NDUFAB1,NDUFB7,0.0,0.0,0.0,0.0,0.84,0.987,0.9,0.712,0.999
NDUFAB1,PPIF,0.0,0.0,0.0,0.0,0.086,0.281,0.0,0.16,0.4
NDUFAB1,NDUFS7,0.0,0.0,0.0,0.0,0.751,0.987,0.9,0.719,0.999
NDUFAB1,NDUFB3,0.0,0.0,0.0,0.0,0.706,0.987,0.9,0.568,0.999
NDUFAB1,NDUFB5,0.0,0.0,0.0,0.0,0.875,0.987,0.9,0.657,0.999
NDUFAB1,NDUFS3,0.0,0.0,0.0,0.0,0.881,0.988,0.9,0.64,0.999
NDUFAB1,SDHA,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.376,0.43
NDUFAB1,NDUFB10,0.0,0.0,0.0,0.0,0.929,0.987,0.9,0.664,0.999
NDUFAB1,SOD1,0.0,0.0,0.0,0.0,0.615,0.128,0.0,0.136,0.685
NDUFAB1,NDUFS6,0.0,0.0,0.0,0.0,0.878,0.988,0.9,0.814,0.999
NDUFAB1,NDUFB9,0.0,0.0,0.0,0.0,0.895,0.987,0.9,0.769,0.999
NDUFAB1,NDUFC2,0.0,0.0,0.0,0.0,0.792,0.987,0.9,0.712,0.999
NDUFAB1,PDHA2,0.051,0.0,0.0,0.0,0.065,0.247,0.0,0.31,0.478
NDUFAB1,NDUFS4,0.0,0.0,0.0,0.0,0.902,0.987,0.9,0.574,0.999
NDUFAB1,NDUFB8,0.0,0.0,0.0,0.0,0.852,0.987,0.9,0.48,0.999
NDUFAB1,PPIH,0.0,0.0,0.0,0.0,0.117,0.551,0.0,0.136,0.628
NDUFAB1,PDHB,0.218,0.0,0.0,0.0,0.496,0.369,0.0,0.365,0.821
NDUFAB1,NDUFS8,0.279,0.0,0.0,0.0,0.483,0.987,0.9,0.766,0.999
NDUFAB1,SHMT1,0.219,0.0,0.0,0.0,0.064,0.0,0.0,0.261,0.412
NDUFAB1,NDUFV1,0.0,0.0,0.0,0.0,0.13,0.987,0.9,0.707,0.999
NDUFAB1,NDUFV2,0.0,0.0,0.0,0.0,0.741,0.987,0.9,0.606,0.999
NDUFAB1,SHMT2,0.219,0.0,0.0,0.0,0.084,0.0,0.0,0.261,0.425
NDUFAB1,SNCA,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.112,0.629
NDUFAB1,PKLR,0.219,0.0,0.0,0.0,0.065,0.0,0.0,0.258,0.41
NDUFAB1,NDUFV3,0.0,0.0,0.0,0.0,0.089,0.987,0.9,0.479,0.999
NDUFAB1,SDHC,0.0,0.0,0.0,0.0,0.829,0.0,0.0,0.223,0.861
NDUFAB1,NDUFS2,0.0,0.0,0.0,0.0,0.377,0.987,0.9,0.681,0.999
NDUFAB1,NDUFS5,0.0,0.0,0.0,0.0,0.614,0.987,0.9,0.579,0.999
NDUFAB1,NFS1,0.056,0.0,0.0,0.0,0.096,0.624,0.0,0.672,0.88
NDUFAB1,SDHB,0.0,0.0,0.0,0.0,0.414,0.45,0.0,0.643,0.875
NDUFAB1,SDHD,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.511,0.933
NDUFAB1,PDHA1,0.051,0.0,0.0,0.0,0.127,0.358,0.0,0.462,0.676
NDUFAB1,NDUFB6,0.0,0.0,0.0,0.0,0.851,0.987,0.9,0.583,0.999
NDUFAB1,NQO2,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.452,0.453
NDUFAB1,SUCLG1,0.0,0.0,0.0,0.0,0.366,0.117,0.0,0.317,0.585
NDUFAB1,NDUFS1,0.0,0.0,0.0,0.0,0.269,0.987,0.9,0.778,0.999
NDUFAB1,PARK7,0.0,0.0,0.0,0.0,0.214,0.938,0.0,0.0,0.949
NDUFAB1,NDUFB2,0.0,0.0,0.0,0.0,0.284,0.987,0.9,0.605,0.999
NDUFAB1,PTGES3,0.0,0.0,0.0,0.0,0.601,0.0,0.0,0.058,0.609
NDUFB10,UQCRC1,0.0,0.0,0.0,0.0,0.665,0.869,0.0,0.432,0.973
NDUFB10,NDUFB7,0.0,0.0,0.0,0.0,0.944,0.991,0.9,0.744,0.999
NDUFB10,OGDH,0.0,0.0,0.0,0.0,0.097,0.261,0.0,0.261,0.464
NDUFB10,NDUFS7,0.0,0.0,0.0,0.0,0.864,0.994,0.9,0.503,0.999
NDUFB10,NDUFB3,0.0,0.0,0.0,0.0,0.664,0.976,0.9,0.603,0.999
NDUFB10,NDUFB5,0.0,0.0,0.0,0.0,0.926,0.967,0.9,0.73,0.999
NDUFB10,PSMB1,0.0,0.0,0.0,0.0,0.202,0.399,0.0,0.0,0.5
NDUFB10,NDUFS3,0.0,0.0,0.0,0.0,0.944,0.998,0.9,0.562,0.999
NDUFB10,SDHA,0.0,0.0,0.0,0.0,0.134,0.348,0.0,0.438,0.655
NDUFB10,PDHA1,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.377,0.424
NDUFB10,SUCLA2,0.0,0.0,0.0,0.0,0.103,0.348,0.0,0.237,0.515
NDUFB10,PARK7,0.0,0.0,0.0,0.0,0.409,0.358,0.0,0.052,0.609
NDUFB10,SNCA,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.067,0.61
NDUFB10,SLC25A20,0.0,0.0,0.0,0.0,0.107,0.637,0.0,0.303,0.754
NDUFB10,SUCLG1,0.0,0.0,0.0,0.0,0.664,0.348,0.0,0.082,0.781
NDUFB10,PDHB,0.0,0.0,0.0,0.0,0.662,0.392,0.0,0.254,0.833
NDUFB10,SDHB,0.0,0.0,0.0,0.0,0.723,0.349,0.0,0.394,0.881
NDUFB10,SDHD,0.0,0.0,0.0,0.0,0.866,0.0,0.0,0.372,0.912
NDUFB10,SDHC,0.0,0.0,0.0,0.0,0.913,0.0,0.0,0.261,0.933
NDUFB10,NDUFV3,0.0,0.0,0.0,0.0,0.189,0.814,0.9,0.419,0.99
NDUFB10,NDUFB2,0.0,0.0,0.0,0.0,0.519,0.901,0.9,0.764,0.998
NDUFB10,NDUFB9,0.0,0.0,0.0,0.0,0.948,0.99,0.9,0.685,0.999
NDUFB10,NDUFS5,0.0,0.0,0.0,0.0,0.878,0.998,0.9,0.699,0.999
NDUFB10,NDUFS1,0.0,0.0,0.0,0.0,0.329,0.993,0.9,0.549,0.999
NDUFB10,NDUFS6,0.0,0.0,0.0,0.0,0.929,0.992,0.9,0.597,0.999
NDUFB10,NDUFV2,0.0,0.0,0.0,0.0,0.896,0.99,0.9,0.569,0.999
NDUFB10,NDUFC2,0.0,0.0,0.0,0.0,0.848,0.95,0.9,0.556,0.999
NDUFB10,NDUFS4,0.0,0.0,0.0,0.0,0.881,0.998,0.9,0.484,0.999
NDUFB10,NDUFS8,0.0,0.0,0.0,0.0,0.934,0.95,0.9,0.742,0.999
NDUFB10,NDUFB8,0.0,0.0,0.0,0.0,0.932,0.901,0.9,0.457,0.999
NDUFB10,NDUFS2,0.0,0.0,0.0,0.0,0.28,0.987,0.9,0.607,0.999
NDUFB10,NDUFV1,0.0,0.0,0.0,0.0,0.512,0.99,0.9,0.678,0.999
NDUFB10,NDUFB6,0.0,0.0,0.0,0.0,0.911,0.985,0.9,0.681,0.999
NDUFB2,UQCRC1,0.0,0.0,0.0,0.0,0.14,0.851,0.0,0.404,0.917
NDUFB2,NDUFB7,0.0,0.0,0.0,0.0,0.573,0.885,0.9,0.672,0.998
NDUFB2,NDUFS7,0.0,0.0,0.0,0.0,0.221,0.901,0.9,0.581,0.996
NDUFB2,NDUFB3,0.0,0.0,0.0,0.0,0.5,0.868,0.9,0.715,0.997
NDUFB2,NDUFB5,0.0,0.0,0.0,0.0,0.691,0.901,0.9,0.564,0.998
NDUFB2,NDUFS3,0.0,0.0,0.0,0.0,0.331,0.901,0.9,0.358,0.995
NDUFB2,NDUFS6,0.0,0.0,0.0,0.0,0.442,0.844,0.9,0.549,0.995
NDUFB2,NDUFB9,0.0,0.0,0.0,0.0,0.66,0.901,0.9,0.628,0.998
NDUFB2,NDUFC2,0.0,0.0,0.0,0.0,0.548,0.867,0.9,0.454,0.996
NDUFB2,NDUFS4,0.0,0.0,0.0,0.0,0.327,0.844,0.9,0.526,0.994
NDUFB2,NDUFB8,0.0,0.0,0.0,0.0,0.605,0.901,0.9,0.567,0.998
NDUFB2,NDUFS8,0.0,0.0,0.0,0.0,0.388,0.821,0.9,0.46,0.993
NDUFB2,NDUFV1,0.0,0.0,0.0,0.0,0.103,0.901,0.9,0.499,0.994
NDUFB2,NDUFV2,0.0,0.0,0.0,0.0,0.467,0.901,0.9,0.619,0.997
NDUFB2,SNCA,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.113,0.63
NDUFB2,NDUFV3,0.0,0.0,0.0,0.0,0.066,0.8,0.9,0.525,0.989
NDUFB2,SDHC,0.0,0.0,0.0,0.0,0.208,0.128,0.0,0.291,0.467
NDUFB2,NDUFS2,0.0,0.0,0.0,0.0,0.091,0.901,0.9,0.527,0.995
NDUFB2,NDUFS5,0.0,0.0,0.0,0.0,0.869,0.901,0.9,0.619,0.999
NDUFB2,SDHB,0.0,0.0,0.0,0.0,0.124,0.0,0.0,0.544,0.584
NDUFB2,NDUFB6,0.0,0.0,0.0,0.0,0.72,0.901,0.9,0.515,0.998
NDUFB2,NQO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582,0.582
NDUFB2,NDUFS1,0.0,0.0,0.0,0.0,0.065,0.901,0.9,0.468,0.994
NDUFB3,UQCRC1,0.0,0.0,0.0,0.0,0.181,0.849,0.0,0.473,0.929
NDUFB3,NDUFB7,0.0,0.0,0.0,0.0,0.821,0.946,0.9,0.779,0.999
NDUFB3,NDUFS7,0.0,0.0,0.0,0.0,0.66,0.957,0.9,0.603,0.999
NDUFB3,SUCLG1,0.0,0.0,0.0,0.0,0.228,0.0,0.0,0.266,0.41
NDUFB3,SNCA,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6
NDUFB3,SDHC,0.0,0.0,0.0,0.0,0.38,0.248,0.0,0.25,0.62
NDUFB3,SDHA,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.574,0.646
NDUFB3,SDHD,0.0,0.0,0.0,0.0,0.422,0.0,0.0,0.477,0.685
NDUFB3,SDHB,0.0,0.0,0.0,0.0,0.664,0.0,0.0,0.573,0.85
NDUFB3,NDUFV3,0.0,0.0,0.0,0.0,0.144,0.8,0.9,0.63,0.992
NDUFB3,NDUFS8,0.0,0.0,0.0,0.0,0.67,0.82,0.9,0.535,0.996
NDUFB3,NDUFS2,0.0,0.0,0.0,0.0,0.246,0.868,0.9,0.68,0.996
NDUFB3,NDUFS1,0.0,0.0,0.0,0.0,0.441,0.868,0.9,0.547,0.996
NDUFB3,NDUFV1,0.0,0.0,0.0,0.0,0.578,0.868,0.9,0.577,0.997
NDUFB3,NDUFB9,0.0,0.0,0.0,0.0,0.852,0.868,0.9,0.534,0.998
NDUFB3,NDUFB8,0.0,0.0,0.0,0.0,0.678,0.868,0.9,0.707,0.998
NDUFB3,NDUFS3,0.0,0.0,0.0,0.0,0.55,0.955,0.9,0.548,0.998
NDUFB3,NDUFS6,0.0,0.0,0.0,0.0,0.681,0.9,0.9,0.612,0.998
NDUFB3,NDUFV2,0.0,0.0,0.0,0.0,0.725,0.868,0.9,0.607,0.998
NDUFB3,NDUFC2,0.0,0.0,0.0,0.0,0.756,0.862,0.9,0.573,0.998
NDUFB3,NDUFS5,0.0,0.0,0.0,0.0,0.945,0.94,0.9,0.517,0.999
NDUFB3,NDUFB5,0.0,0.0,0.0,0.0,0.832,0.947,0.9,0.764,0.999
NDUFB3,NDUFB6,0.0,0.0,0.0,0.0,0.924,0.868,0.9,0.551,0.999
NDUFB3,NDUFS4,0.0,0.0,0.0,0.0,0.917,0.856,0.9,0.592,0.999
NDUFB5,UQCRC1,0.0,0.0,0.0,0.0,0.367,0.851,0.0,0.797,0.979
NDUFB5,NDUFB7,0.0,0.0,0.0,0.0,0.872,0.977,0.9,0.809,0.999
NDUFB5,NDUFS7,0.0,0.0,0.0,0.0,0.681,0.988,0.9,0.722,0.999
NDUFB5,PARK7,0.0,0.0,0.0,0.0,0.318,0.386,0.0,0.0,0.563
NDUFB5,SDHA,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.578,0.609
NDUFB5,SNCA,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.082,0.617
NDUFB5,SUCLG1,0.0,0.0,0.0,0.0,0.582,0.0,0.0,0.189,0.647
NDUFB5,PDHB,0.0,0.0,0.0,0.0,0.433,0.0,0.0,0.429,0.663
NDUFB5,SUCLA2,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.09,0.687
NDUFB5,PDHA1,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.686,0.693
NDUFB5,SDHC,0.0,0.0,0.0,0.0,0.863,0.0,0.0,0.292,0.899
NDUFB5,SDHB,0.0,0.0,0.0,0.0,0.604,0.368,0.0,0.676,0.912
NDUFB5,SDHD,0.0,0.0,0.0,0.0,0.856,0.0,0.0,0.429,0.914
NDUFB5,NDUFV3,0.0,0.0,0.0,0.0,0.195,0.816,0.9,0.641,0.993
NDUFB5,NDUFS8,0.0,0.0,0.0,0.0,0.865,0.842,0.9,0.507,0.998
NDUFB5,NDUFC2,0.0,0.0,0.0,0.0,0.84,0.963,0.9,0.581,0.999
NDUFB5,NDUFS4,0.0,0.0,0.0,0.0,0.942,0.899,0.9,0.539,0.999
NDUFB5,NDUFV2,0.0,0.0,0.0,0.0,0.906,0.986,0.9,0.628,0.999
NDUFB5,NDUFB6,0.0,0.0,0.0,0.0,0.888,0.97,0.9,0.695,0.999
NDUFB5,NDUFS3,0.0,0.0,0.0,0.0,0.852,0.981,0.9,0.606,0.999
NDUFB5,NDUFV1,0.0,0.0,0.0,0.0,0.276,0.986,0.9,0.614,0.999
NDUFB5,NDUFS6,0.0,0.0,0.0,0.0,0.89,0.968,0.9,0.633,0.999
NDUFB5,NDUFS1,0.0,0.0,0.0,0.0,0.828,0.989,0.9,0.655,0.999
NDUFB5,NDUFS2,0.0,0.0,0.0,0.0,0.821,0.929,0.9,0.676,0.999
NDUFB5,NDUFB9,0.0,0.0,0.0,0.0,0.9,0.987,0.9,0.581,0.999
NDUFB5,NDUFS5,0.0,0.0,0.0,0.0,0.748,0.993,0.9,0.57,0.999
NDUFB5,NDUFB8,0.0,0.0,0.0,0.0,0.897,0.958,0.9,0.479,0.999
NDUFB6,UQCRC1,0.0,0.0,0.0,0.0,0.184,0.851,0.0,0.556,0.941
NDUFB6,NDUFB7,0.0,0.0,0.0,0.0,0.904,0.986,0.9,0.67,0.999
NDUFB6,NDUFS7,0.0,0.0,0.0,0.0,0.618,0.969,0.9,0.588,0.999
NDUFB6,NDUFS3,0.0,0.0,0.0,0.0,0.89,0.969,0.9,0.629,0.999
NDUFB6,SDHA,0.0,0.0,0.0,0.0,0.199,0.0,0.0,0.503,0.585
NDUFB6,VDAC1,0.0,0.0,0.0,0.0,0.158,0.0,0.0,0.458,0.525
NDUFB6,NDUFS6,0.0,0.0,0.0,0.0,0.622,0.986,0.9,0.412,0.999
NDUFB6,NDUFB9,0.0,0.0,0.0,0.0,0.933,0.964,0.9,0.515,0.999
NDUFB6,NDUFC2,0.0,0.0,0.0,0.0,0.867,0.938,0.9,0.565,0.999
NDUFB6,NDUFS4,0.0,0.0,0.0,0.0,0.94,0.955,0.9,0.548,0.999
NDUFB6,NDUFB8,0.0,0.0,0.0,0.0,0.931,0.901,0.9,0.611,0.999
NDUFB6,PDHB,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.249,0.453
NDUFB6,NDUFS8,0.0,0.0,0.0,0.0,0.825,0.864,0.9,0.674,0.999
NDUFB6,NDUFV1,0.0,0.0,0.0,0.0,0.428,0.966,0.9,0.771,0.999
NDUFB6,NDUFV2,0.0,0.0,0.0,0.0,0.805,0.985,0.9,0.663,0.999
NDUFB6,SNCA,0.0,0.0,0.0,0.0,0.0,0.298,0.6,0.453,0.833
NDUFB6,NDUFV3,0.0,0.0,0.0,0.0,0.22,0.816,0.9,0.51,0.992
NDUFB6,SDHC,0.0,0.0,0.0,0.0,0.627,0.248,0.0,0.523,0.854
NDUFB6,NDUFS2,0.0,0.0,0.0,0.0,0.241,0.976,0.9,0.628,0.999
NDUFB6,VDAC2,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.354,0.442
NDUFB6,NDUFS5,0.0,0.0,0.0,0.0,0.777,0.995,0.9,0.742,0.999
NDUFB6,SDHB,0.0,0.0,0.0,0.0,0.696,0.437,0.0,0.474,0.902
NDUFB6,SDHD,0.0,0.0,0.0,0.0,0.877,0.0,0.0,0.407,0.924
NDUFB6,NQO2,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.375,0.403
NDUFB6,PARK7,0.0,0.0,0.0,0.0,0.349,0.386,0.0,0.157,0.634
NDUFB6,NDUFS1,0.0,0.0,0.0,0.0,0.351,0.971,0.9,0.508,0.998
NDUFB7,UQCRC1,0.0,0.0,0.0,0.0,0.849,0.87,0.0,0.482,0.989
NDUFB7,PDHB,0.0,0.0,0.0,0.0,0.2,0.368,0.0,0.244,0.584
NDUFB7,SDHD,0.0,0.0,0.0,0.0,0.485,0.0,0.0,0.228,0.585
NDUFB7,SNCA,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.624
NDUFB7,SDHA,0.0,0.0,0.0,0.0,0.258,0.364,0.0,0.283,0.632
NDUFB7,VDAC3,0.0,0.0,0.0,0.0,0.079,0.6,0.0,0.21,0.684
NDUFB7,SLC25A20,0.0,0.0,0.0,0.0,0.112,0.76,0.0,0.0,0.777
NDUFB7,SDHB,0.0,0.0,0.0,0.0,0.799,0.368,0.0,0.391,0.916
NDUFB7,SDHC,0.0,0.0,0.0,0.0,0.906,0.0,0.0,0.219,0.923
NDUFB7,PARK7,0.0,0.0,0.0,0.0,0.43,0.934,0.0,0.101,0.963
NDUFB7,NDUFV3,0.0,0.0,0.0,0.0,0.198,0.816,0.9,0.437,0.99
NDUFB7,NDUFV1,0.0,0.0,0.0,0.0,0.902,0.987,0.9,0.837,0.999
NDUFB7,NDUFS8,0.0,0.0,0.0,0.0,0.942,0.985,0.9,0.689,0.999
NDUFB7,NDUFB8,0.0,0.0,0.0,0.0,0.947,0.901,0.9,0.631,0.999
NDUFB7,NDUFS2,0.0,0.0,0.0,0.0,0.703,0.987,0.9,0.655,0.999
NDUFB7,NDUFS1,0.0,0.0,0.0,0.0,0.365,0.986,0.9,0.753,0.999
NDUFB7,NDUFS3,0.0,0.0,0.0,0.0,0.913,0.998,0.9,0.768,0.999
